1,400
0,400
0,400
1,400
0,400
0,400
1,400
1,400
0,400
1,400
1,400
1,400
1,400
0,400
1,400
1,400
1,400
1,400
1,400
1,400
0,400
0,400
1,400
1,400
0,400
1,400
1,400
1,400
0,400
0,400
1,400
1,400
1,400
0,400
0,400
1,300
0,300
1,300
0,300
0,300
0,300
0,300
1,300
0,300
0,300
1,300
0,300
0,300
0,300
1,300
1,300
0,300
0,300
0,300
1,300
0,300
1,300
0,300
1,300
1,300
0,300
1,300
0,300
1,300
1,300
0,300
1,300
0,300
1,300
0,300
1,225
0,225
0,225
1,225
1,225
0,225
0,225
0,225
0,225
0,225
0,225
0,225
1,225
0,225
1,225
1,225
0,225
0,225
0,225
0,225
0,225
0,225
0,225
0,225
0,225
0,225
1,225
1,225
0,225
0,225
1,225
1,225
0,225
0,225
1,225
0,168.75
0,168.75
0,168.75
1,168.75
0,168.75
1,168.75
0,168.75
1,168.75
0,168.75
1,168.75
1,168.75
1,168.75
0,168.75
1,168.75
1,168.75
1,168.75
0,168.75
0,168.75
0,168.75
0,168.75
1,168.75
0,168.75
0,168.75
0,168.75
0,168.75
0,168.75
1,168.75
0,168.75
0,168.75
1,168.75
1,168.75
0,168.75
0,168.75
0,168.75
0,168.75
1,126.562
0,126.562
1,126.562
0,126.562
0,126.562
1,126.562
1,126.562
1,126.562
1,126.562
1,126.562
0,126.562
1,126.562
1,126.562
1,126.562
0,126.562
0,126.562
1,126.562
0,126.562
0,126.562
1,126.562
0,126.562
1,126.562
0,126.562
0,126.562
0,126.562
0,126.562
0,126.562
0,126.562
0,126.562
0,126.562
1,126.562
0,126.562
0,126.562
1,126.562
0,126.562
0,94.9219
0,94.9219
0,94.9219
1,94.9219
0,94.9219
0,94.9219
1,94.9219
0,94.9219
0,94.9219
0,94.9219
1,94.9219
0,94.9219
0,94.9219
0,94.9219
1,94.9219
0,94.9219
0,94.9219
0,94.9219
1,94.9219
1,94.9219
0,94.9219
0,94.9219
0,94.9219
0,94.9219
0,94.9219
0,94.9219
0,94.9219
0,94.9219
1,94.9219
1,94.9219
1,94.9219
1,94.9219
0,94.9219
0,94.9219
